	A	Eb	Ebuo	Es	R0	V	asph	b	c	dimA	dimEbuo	dimEs	entropy	geo	ico	r0	sFace	sVert	tag
85	7.233145884599964	98.36971116294048	2.531098376484238	0.0024536048690981683	0.75	1.7661031114913461	0.001178240734854015	0.04	0.0	4.950508995333077	1.1856439358268709	0.0016792960033233588	0.8714259664817335	<geo_obj.Geo instance at 0x7f151d0777a0>	5	0.04	0.0320063	0.99385372	_i5_R0.75_b0.04
86	7.233145884599964	98.36971116294048	2.531098376484238	0.0034431269846653227	0.75	1.7661031114913461	0.001178240734854015	0.0	0.0	4.950508995333077	1.1856439358268709	0.002356544632391641	0.0	<geo_obj.Geo instance at 0x7f15b82aa908>	5	0.04	0.0	1.04719755	_i5_R0.75_b0.0
87	3.280305394899997	215.5728634660135	0.493501332922512	0.00013117469649543017	0.5	0.5228957392905709	0.0019812868342457975	0.025	0.0	5.054026826691843	1.1714799479353966	0.00020210326639153535	0.5248727907833807	<geo_obj.Geo instance at 0x7f15031bad88>	1	0.04	0.03001344	0.99717515	_i1_R0.5_b0.025
88	50.266509183800146	50.87858662017699	134.05610268135874	0.03156244510641683	2.0	33.513554447184184	8.829999682086838e-09	1.01	0.0	4.835763636404541	1.2406785312462383	0.003036385991387163	23.961557280415068	<geo_obj.Geo instance at 0x7f14ba71c998>	12	0.04	0.30299027	0.54221379	_i12_R2.0_b1.01
89	7.068727860199967	50.87858665938653	2.6510117998938076	0.0067439858948978425	0.75	1.7673163493580553	8.829999682086828e-09	0.3	0.0	4.835763637824415	1.2406785315224207	0.004613605504346741	6.528796690164732	<geo_obj.Geo instance at 0x7f147ca7a9e0>	12	0.04	0.23999229	0.64721041	_i12_R0.75_b0.3
90	7.233145884599964	98.36971116294048	2.531098376484238	0.0015088320128908992	0.75	1.7661031114913461	0.001178240734854015	0.13	0.0	4.950508995333077	1.1856439358268709	0.0010326746579473998	2.832134391065634	<geo_obj.Geo instance at 0x7f14d79d4f80>	5	0.04	0.10402047	0.87383011	_i5_R0.75_b0.13
91	3.2147314970999936	98.36971098140731	0.499970047024628	0.0006783784962288179	0.5	0.5232898096642215	0.0011782407348540221	0.08	0.0	4.950508991537333	1.1856439330077642	0.001044665424865459	1.6779775154878156	<geo_obj.Geo instance at 0x7f14d0332dd0>	5	0.04	0.09601889	0.88716607	_i5_R0.5_b0.08
92	12.566627304599944	50.878586650003555	8.378506418389128	0.02543484991686885	1.0	4.189194308781637	8.829999682086838e-09	0.2	0.0	4.835763637513993	1.2406785302266363	0.009787584160198485	4.46760395571865	<geo_obj.Geo instance at 0x7f1467f027e8>	12	0.04	0.11999615	0.84720398	_i12_R1.0_b0.2
93	12.858926022399974	98.36971128548124	7.999520807875845	0.013991882785071137	1.0	4.186318488389134	0.0011782407348540221	0.5	0.0	4.950508995895457	1.1856439370486302	0.005386681708592763	11.18050665368083	<geo_obj.Geo instance at 0x7f147ca80290>	5	0.04	0.30005904	0.54709917	_i5_R1.0_b0.5
94	12.566627304599944	50.878586650003555	8.378506418389128	0.006259616305231319	1.0	4.189194308781637	8.829999682086838e-09	0.75	0.0	4.835763637513993	1.2406785302266363	0.002408762843038015	16.75351483394494	<geo_obj.Geo instance at 0x7f147c90f5a8>	12	0.04	0.44998555	0.29722167	_i12_R1.0_b0.75
95	0.7854142032999979	50.878586425380966	0.03272854015590382	0.002315590677734775	0.25	0.06545616080489232	8.829999682086838e-09	0.02	0.0	4.835763630870037	1.2406785165400611	0.014256998582815872	0.39130862104462893	<geo_obj.Geo instance at 0x7f146c5e3518>	12	0.04	0.04799846	0.96720012	_i12_R0.25_b0.02
96	51.435704058599775	98.36971119106072	127.99233280291708	0.010945857952451428	2.0	33.49054788633787	0.0011782407348540221	0.4	0.0	4.950508994959102	1.1856439368889933	0.0010535010503486156	9.498923067151543	<geo_obj.Geo instance at 0x7f14e2f42b48>	5	0.04	0.12002362	0.8471582	_i5_R2.0_b0.4
97	7.380687137200021	215.57286278071027	2.4983504961272858	0.00026218828827838234	0.75	1.7647731197494163	0.001981286834245848	0.03	0.0	5.054026826464733	1.1714799474100093	0.00017953702926452902	0.6541752554211611	<geo_obj.Geo instance at 0x7f146b6a5908>	1	0.04	0.02401075	1.00717963	_i1_R0.75_b0.03
98	3.280305394899997	215.5728634660135	0.493501332922512	0.00011773549454053597	0.5	0.5228957392905709	0.0019812868342457975	0.001	0.0	5.054026826691843	1.1714799479353966	0.00018139724087483635	0.02099491163133523	<geo_obj.Geo instance at 0x7f146b6b0b00>	1	0.04	0.00120054	1.04519666	_i1_R0.5_b0.001
99	7.233145884599964	98.36971116294048	2.531098376484238	0.0016269150735977768	0.75	1.7661031114913461	0.001178240734854015	0.1	0.0	4.950508995333077	1.1856439358268709	0.001113493054749055	2.178564916204334	<geo_obj.Geo instance at 0x7f1470031320>	5	0.04	0.08001574	0.91383798	_i5_R0.75_b0.1
100	0.8200763487000023	215.57286121753677	0.03084383330541549	2.679375515195836e-05	0.25	0.06536196742095314	0.0019812868342457975	0.007	0.0	5.054026826041281	1.1714799476200881	0.0001651265245279216	0.13726032089129397	<geo_obj.Geo instance at 0x7f144e8f4128>	1	0.04	0.01680753	1.01918501	_i1_R0.25_b0.007
101	7.380687137200021	215.57286278071027	2.4983504961272858	0.00024286767150872993	0.75	1.7647731197494163	0.001981286834245848	0.01	0.0	5.054026826464733	1.1714799474100093	0.00016630697173160514	0.21805841847372037	<geo_obj.Geo instance at 0x7f1479d4eb48>	1	0.04	0.00800358	1.03385824	_i1_R0.75_b0.01
102	0.8200763487000023	215.57286121753677	0.03084383330541549	2.716920668447536e-05	0.25	0.06536196742095314	0.0019812868342457975	0.003	0.0	5.054026826041281	1.1714799476200881	0.00016744038484132687	0.058825851810554566	<geo_obj.Geo instance at 0x7f1479d4ebd8>	1	0.04	0.00720323	1.03519218	_i1_R0.25_b0.003
103	51.435704058599775	98.36971119106072	127.99233280291708	0.03229417912756978	2.0	33.49054788633787	0.0011782407348540221	0.8	0.0	4.950508994959102	1.1856439368889933	0.0031082032837290354	18.997846134303085	<geo_obj.Geo instance at 0x7f14c78865f0>	5	0.04	0.24004723	0.64711884	_i5_R2.0_b0.8
104	12.858926022399974	98.36971128548124	7.999520807875845	0.003716359421107313	1.0	4.186318488389134	0.0011782407348540221	0.08	0.0	4.950508995895457	1.1856439370486302	0.0014307470712658186	1.7888810645889328	<geo_obj.Geo instance at 0x7f14c7886758>	5	0.04	0.04800945	0.96718181	_i5_R1.0_b0.08
105	52.48488631989996	215.57286268356538	126.33634101717469	0.001714844754265771	2.0	33.46532731463079	0.0019812868342457975	0.03	0.0	5.054026826832838	1.1714799459773644	0.00016513080240066513	0.7130250106081076	<geo_obj.Geo instance at 0x7f1497b4dab8>	1	0.04	0.00900403	1.03219083	_i1_R2.0_b0.03
106	50.266509183800146	50.87858662017699	134.05610268135874	0.03098518887422645	2.0	33.513554447184184	8.829999682086838e-09	1.02	0.0	4.835763636404541	1.2406785312462383	0.0029808525011599607	24.198800421805316	<geo_obj.Geo instance at 0x7f14bb27bf38>	12	0.04	0.30599017	0.53721395	_i12_R2.0_b1.02
107	52.48488631989996	215.57286268356538	126.33634101717469	0.0020987951355605945	2.0	33.46532731463079	0.0019812868342457975	0.1	0.0	5.054026826832838	1.1714799459773644	0.00020210326558576657	2.376750035360359	<geo_obj.Geo instance at 0x7f1534170b00>	1	0.04	0.03001344	0.99717515	_i1_R2.0_b0.1
108	7.068727860199967	50.87858665938653	2.6510117998938076	0.0031317698753570993	0.75	1.7673163493580553	8.829999682086828e-09	0.5	0.0	4.835763637824415	1.2406785315224207	0.002142464554415218	10.881327816941221	<geo_obj.Geo instance at 0x7f1495a2b5a8>	12	0.04	0.39998715	0.38055232	_i12_R0.75_b0.5
109	13.12122158500002	215.57286260104635	7.896021319786214	0.0005246987829349867	1.0	4.183165915855777	0.0019812868342457975	0.05	0.0	5.0540268275385065	1.171479946328968	0.0002021032651686769	1.1190602996433334	<geo_obj.Geo instance at 0x7f14d4645b48>	1	0.04	0.03001344	0.99717515	_i1_R1.0_b0.05
110	12.566627304599944	50.878586650003555	8.378506418389128	0.016053354940187368	1.0	4.189194308781637	8.829999682086838e-09	1.0	0.0	4.835763637513993	1.2406785302266363	0.006177491239152734	22.338019778593253	<geo_obj.Geo instance at 0x7f14b0d9ff38>	12	0.04	0.59998073	0.04722971	_i12_R1.0_b1.0
111	7.380687137200021	215.57286278071027	2.4983504961272858	0.0011128066252969646	0.75	1.7647731197494163	0.001981286834245848	0.1	0.0	5.054026826464733	1.1714799474100093	0.0007620096113506523	2.180584184737204	<geo_obj.Geo instance at 0x7f146a2612d8>	1	0.04	0.08003584	0.91380449	_i1_R0.75_b0.1
112	3.280305394899997	215.5728634660135	0.493501332922512	0.00010648902832557827	0.5	0.5228957392905709	0.0019812868342457975	0.013	0.0	5.054026826691843	1.1714799479353966	0.00016406960362366738	0.27293385120735797	<geo_obj.Geo instance at 0x7f148bbf2440>	1	0.04	0.01560699	1.0211859	_i1_R0.5_b0.013
113	50.266509183800146	50.87858662017699	134.05610268135874	0.02951899760612356	2.0	33.513554447184184	8.829999682086838e-09	1.047	0.0	4.835763636404541	1.2406785312462383	0.0028398012419133603	24.839356903558986	<geo_obj.Geo instance at 0x7f14c408abd8>	12	0.04	0.31408991	0.52371438	_i12_R2.0_b1.047
114	50.266509183800146	50.87858662017699	134.05610268135874	0.03913304068601342	2.0	33.513554447184184	8.829999682086838e-09	0.9	0.0	4.835763636404541	1.2406785312462383	0.0037646961805008457	21.351882725122337	<geo_obj.Geo instance at 0x7f14d79c7488>	12	0.04	0.26999133	0.59721202	_i12_R2.0_b0.9
115	0.8200763487000023	215.57286121753677	0.03084383330541549	2.9132031289634927e-05	0.25	0.06536196742095314	0.0019812868342457975	0.01	0.0	5.054026826041281	1.1714799476200881	0.0001795370246542125	0.19608617270184855	<geo_obj.Geo instance at 0x7f14c6833f80>	1	0.04	0.02401075	1.00717963	_i1_R0.25_b0.01
116	0.8036828693999982	98.36970874887902	0.031248128114397075	0.00019426765514123193	0.25	0.06541122578623036	0.0011782407348540221	0.06	0.0	4.950508982790295	1.1856439498553428	0.0011966458518149895	1.1753054745847187	<geo_obj.Geo instance at 0x7f14f94e2488>	5	0.04	0.14402834	0.80715033	_i5_R0.25_b0.06
117	50.266509183800146	50.87858662017699	134.05610268135874	0.022293201795133683	2.0	33.513554447184184	8.829999682086838e-09	1.31	0.0	4.835763636404541	1.2406785312462383	0.002144661651075605	31.078851522122516	<geo_obj.Geo instance at 0x7f1486f45c20>	12	0.04	0.39298738	0.39221861	_i12_R2.0_b1.31
118	12.566627304599944	50.878586650003555	8.378506418389128	0.017788012058304648	1.0	4.189194308781637	8.829999682086838e-09	0.3	0.0	4.835763637513993	1.2406785302266363	0.006845004615018973	6.701405933577976	<geo_obj.Geo instance at 0x7f1455f753f8>	12	0.04	0.17999422	0.7472072	_i12_R1.0_b0.3
119	51.435704058599775	98.36971119106072	127.99233280291708	0.02155304550887992	2.0	33.49054788633787	0.0011782407348540221	0.04	0.0	4.950508994959102	1.1856439368889933	0.0020744062439373473	0.9498923067151541	<geo_obj.Geo instance at 0x7f1487fe2908>	5	0.04	0.01200236	1.02719362	_i5_R2.0_b0.04
120	50.266509183800146	50.87858662017699	134.05610268135874	0.058630370788119175	2.0	33.513554447184184	8.829999682086838e-09	0.7	0.0	4.835763636404541	1.2406785312462383	0.005640387996894663	16.60701989731737	<geo_obj.Geo instance at 0x7f14b963eea8>	12	0.04	0.20999326	0.69720881	_i12_R2.0_b0.7
121	52.48488631989996	215.57286268356538	126.33634101717469	0.0017297679192298369	2.0	33.46532731463079	0.0019812868342457975	0.06	0.0	5.054026826832838	1.1714799459773644	0.00016656782706353545	1.4260500212162153	<geo_obj.Geo instance at 0x7f14b5214a28>	1	0.04	0.01800806	1.01718411	_i1_R2.0_b0.06
122	3.141656823699989	50.878586596750274	0.5236566494580142	0.0017443832231254764	0.5	0.5236492881894261	8.829999682086838e-09	0.27	0.0	4.835763636256422	1.2406785275092678	0.002685024314066038	5.656965862507251	<geo_obj.Geo instance at 0x7f14b52199e0>	12	0.04	0.32398959	0.50721492	_i12_R0.5_b0.27
123	12.858926022399974	98.36971128548124	7.999520807875845	0.005388261392774453	1.0	4.186318488389134	0.0011782407348540221	0.02	0.0	4.950508995895457	1.1856439370486302	0.0020744062490677265	0.4472202661472332	<geo_obj.Geo instance at 0x7f1483530ab8>	5	0.04	0.01200236	1.02719362	_i5_R1.0_b0.02
124	12.566627304599944	50.878586650003555	8.378506418389128	0.01074620604607878	1.0	4.189194308781637	8.829999682086838e-09	0.9	0.0	4.835763637513993	1.2406785302266363	0.004135247364250142	20.104217800733927	<geo_obj.Geo instance at 0x7f144d035d88>	12	0.04	0.53998266	0.14722649	_i12_R1.0_b0.9
125	3.141656823699989	50.878586596750274	0.5236566494580142	0.01156742114382504	0.5	0.5236492881894261	8.829999682086838e-09	0.0	0.0	4.835763636256422	1.2406785275092678	0.017805036536961527	0.0	<geo_obj.Geo instance at 0x7f1470d0f830>	12	0.04	0.0	1.04719755	_i12_R0.5_b0.0
126	52.48488631989996	215.57286268356538	126.33634101717469	0.001759816788810429	2.0	33.46532731463079	0.0019812868342457975	0.02	0.0	5.054026826832838	1.1714799459773644	0.0001694613799246518	0.47535000707207176	<geo_obj.Geo instance at 0x7f14e5f1b830>	1	0.04	0.00600269	1.03719307	_i1_R2.0_b0.02
127	12.858926022399974	98.36971128548124	7.999520807875845	0.002680795803504024	1.0	4.186318488389134	0.0011782407348540221	0.176	0.0	4.950508995895457	1.1856439370486302	0.0010320693748674759	3.935538342095652	<geo_obj.Geo instance at 0x7f145b9759e0>	5	0.04	0.10562078	0.87116292	_i5_R1.0_b0.176
128	7.068727860199967	50.87858665938653	2.6510117998938076	0.021658560435022685	0.75	1.7673163493580553	8.829999682086828e-09	0.05	0.0	4.835763637824415	1.2406785315224207	0.01481676492159402	1.0881327816941222	<geo_obj.Geo instance at 0x7f1452c807e8>	12	0.04	0.03999872	0.98053303	_i12_R0.75_b0.05
129	3.2147314970999936	98.36971098140731	0.499970047024628	0.0007770706468095414	0.5	0.5232898096642215	0.0011782407348540221	0.12	0.0	4.950508991537333	1.1856439330077642	0.00119664588708595	2.516966273231723	<geo_obj.Geo instance at 0x7f14ab34c7a0>	5	0.04	0.14402834	0.80715033	_i5_R0.5_b0.12
130	0.8036828693999982	98.36970874887902	0.031248128114397075	0.00029645180872726624	0.25	0.06541122578623036	0.0011782407348540221	0.01	0.0	4.950508982790295	1.1856439498553428	0.001826077670617033	0.19588424576411978	<geo_obj.Geo instance at 0x7f14ab34cea8>	5	0.04	0.02400472	1.00718968	_i5_R0.25_b0.01
131	12.566627304599944	50.878586650003555	8.378506418389128	0.007292063913351344	1.0	4.189194308781637	8.829999682086838e-09	0.8	0.0	4.835763637513993	1.2406785302266363	0.0028060589894079776	17.8704158228746	<geo_obj.Geo instance at 0x7f1457eef518>	12	0.04	0.47998458	0.24722328	_i12_R1.0_b0.8
132	0.8036828693999982	98.36970874887902	0.031248128114397075	0.0003825696376750738	0.25	0.06541122578623036	0.0011782407348540221	0.0	0.0	4.950508982790295	1.1856439498553428	0.0023565444778824414	0.0	<geo_obj.Geo instance at 0x7f14aa37d050>	5	0.04	0.0	1.04719755	_i5_R0.25_b0.0
133	7.068727860199967	50.87858665938653	2.6510117998938076	0.0069239958114600325	0.75	1.7673163493580553	8.829999682086828e-09	0.7	0.0	4.835763637824415	1.2406785315224207	0.004736751482827602	15.233858943717708	<geo_obj.Geo instance at 0x7f14a0072098>	12	0.04	0.55998202	0.11389423	_i12_R0.75_b0.7
134	52.48488631989996	215.57286268356538	126.33634101717469	0.0018297841727381145	2.0	33.46532731463079	0.0019812868342457975	0.01	0.0	5.054026826832838	1.1714799459773644	0.00017619888209277138	0.23767500353603588	<geo_obj.Geo instance at 0x7f153a177d40>	1	0.04	0.00300134	1.04219531	_i1_R2.0_b0.01
135	51.435704058599775	98.36971119106072	127.99233280291708	0.013022739849025612	2.0	33.49054788633787	0.0011782407348540221	0.5	0.0	4.950508994959102	1.1856439368889933	0.0012533937649257224	11.873653833939427	<geo_obj.Geo instance at 0x7f153a177128>	5	0.04	0.15002952	0.79714836	_i5_R2.0_b0.5
136	7.068727860199967	50.87858665938653	2.6510117998938076	0.0031776496033821843	0.75	1.7673163493580553	8.829999682086828e-09	0.52	0.0	4.835763637824415	1.2406785315224207	0.0021738511808188413	11.31658092961887	<geo_obj.Geo instance at 0x7f157c1076c8>	12	0.04	0.41598664	0.35388651	_i12_R0.75_b0.52
137	7.233145884599964	98.36971116294048	2.531098376484238	0.004541368942276202	0.75	1.7661031114913461	0.001178240734854015	0.3	0.0	4.950508995333077	1.1856439358268709	0.003108203285064531	6.535694748613001	<geo_obj.Geo instance at 0x7f15d906d050>	5	0.04	0.24004723	0.64711884	_i5_R0.75_b0.3
138	3.141656823699989	50.878586596750274	0.5236566494580142	0.0014225288795550878	0.5	0.5236492881894261	8.829999682086838e-09	0.35	0.0	4.835763636256422	1.2406785275092678	0.002189613256095725	7.333103895842732	<geo_obj.Geo instance at 0x7f15b82b2ef0>	12	0.04	0.41998651	0.34722006	_i12_R0.5_b0.35
139	13.12122158500002	215.57286260104635	7.896021319786214	0.00043995419619639403	1.0	4.183165915855777	0.0019812868342457975	0.01	0.0	5.0540268275385065	1.171479946328968	0.00016946137949584147	0.22381205992866668	<geo_obj.Geo instance at 0x7f14df2c1e60>	1	0.04	0.00600269	1.03719307	_i1_R1.0_b0.01
140	0.8200763487000023	215.57286121753677	0.03084383330541549	0.00017537706755211735	0.25	0.06536196742095314	0.0019812868342457975	0.04	0.0	5.054026826041281	1.1714799476200881	0.0010808266882539987	0.7843446908073942	<geo_obj.Geo instance at 0x7f15b82add88>	1	0.04	0.09604301	0.88712588	_i1_R0.25_b0.04
141	12.858926022399974	98.36971128548124	7.999520807875845	0.0033343870434947927	1.0	4.186318488389134	0.0011782407348540221	0.1	0.0	4.950508995895457	1.1856439370486302	0.001283692979169764	2.236101330736166	<geo_obj.Geo instance at 0x7f15d8dddb48>	5	0.04	0.06001181	0.94717787	_i5_R1.0_b0.1
142	50.266509183800146	50.87858662017699	134.05610268135874	0.025038465218453026	2.0	33.513554447184184	8.829999682086838e-09	1.5	0.0	4.835763636404541	1.2406785312462383	0.0024087628439055523	35.58647120853723	<geo_obj.Geo instance at 0x7f153edacdd0>	12	0.04	0.44998555	0.29722167	_i12_R2.0_b1.5
143	3.280305394899997	215.5728634660135	0.493501332922512	0.00011652812860236177	0.5	0.5228957392905709	0.0019812868342457975	0.02	0.0	5.054026826691843	1.1714799479353966	0.00017953702997781026	0.41989823262670456	<geo_obj.Geo instance at 0x7f15389c3a70>	1	0.04	0.02401075	1.00717963	_i1_R0.5_b0.02
144	0.7854142032999979	50.878586425380966	0.03272854015590382	0.0006191976849778036	0.25	0.06545616080489232	8.829999682086838e-09	0.22	0.0	4.835763630870037	1.2406785165400611	0.0038123752190293413	4.304394831490918	<geo_obj.Geo instance at 0x7f1529e7a128>	12	0.04	0.52798304	0.16722585	_i12_R0.25_b0.22
145	52.48488631989996	215.57286268356538	126.33634101717469	0.0016998335951762063	2.0	33.46532731463079	0.0019812868342457975	0.05	0.0	5.054026826832838	1.1714799459773644	0.00016368530435236794	1.1883750176801795	<geo_obj.Geo instance at 0x7f1509c36b90>	1	0.04	0.01500672	1.02218635	_i1_R2.0_b0.05
146	7.068727860199967	50.87858665938653	2.6510117998938076	0.0260266976390894	0.75	1.7673163493580553	8.829999682086828e-09	0.0	0.0	4.835763637824415	1.2406785315224207	0.017805036570215146	0.0	<geo_obj.Geo instance at 0x7f156e5c98c0>	12	0.04	0.0	1.04719755	_i12_R0.75_b0.0
147	7.380687137200021	215.57286278071027	2.4983504961272858	0.0002667638286796633	0.75	1.7647731197494163	0.001981286834245848	0.001	0.0	5.054026826464733	1.1714799474100093	0.00018267019335938591	0.021805841847372037	<geo_obj.Geo instance at 0x7f15389d7950>	1	0.04	0.00080036	1.04586362	_i1_R0.75_b0.001
148	50.266509183800146	50.87858662017699	134.05610268135874	0.022760462149380187	2.0	33.513554447184184	8.829999682086838e-09	1.4	0.0	4.835763636404541	1.2406785312462383	0.0021896132633217754	33.21403979463474	<geo_obj.Geo instance at 0x7f150218be18>	12	0.04	0.41998651	0.34722006	_i12_R2.0_b1.4
149	3.2147314970999936	98.36971098140731	0.499970047024628	0.0013901537779161767	0.5	0.5232898096642215	0.0011782407348540221	0.17	0.0	4.950508991537333	1.1856439330077642	0.002140760055202695	3.565702220411608	<geo_obj.Geo instance at 0x7f15b823cb90>	5	0.04	0.20404015	0.70713065	_i5_R0.5_b0.17
150	0.7854142032999979	50.878586425380966	0.03272854015590382	0.005428435148563894	0.25	0.06545616080489232	8.829999682086838e-09	0.4	0.0	4.835763630870037	1.2406785165400611	0.03342265667423275	7.826172420892579	<geo_obj.Geo instance at 0x7f14e5240290>	12	0.04	0.95996917	-0.552751	_i12_R0.25_b0.4
151	12.566627304599944	50.878586650003555	8.378506418389128	0.0438538679221291	1.0	4.189194308781637	8.829999682086838e-09	0.02	0.0	4.835763637513993	1.2406785302266363	0.016875406162841108	0.4467603955718651	<geo_obj.Geo instance at 0x7f14e52395f0>	12	0.04	0.01199961	1.02719819	_i12_R1.0_b0.02
152	51.435704058599775	98.36971119106072	127.99233280291708	0.024098811863474495	2.0	33.49054788633787	0.0011782407348540221	0.005	0.0	4.950508994959102	1.1856439368889933	0.0023194274693321914	0.11873653833939427	<geo_obj.Geo instance at 0x7f1598363560>	5	0.04	0.0015003	1.04469706	_i5_R2.0_b0.005
153	50.266509183800146	50.87858662017699	134.05610268135874	0.022315753912023863	2.0	33.513554447184184	8.829999682086838e-09	1.35	0.0	4.835763636404541	1.2406785312462383	0.002146831221005013	32.027824087683506	<geo_obj.Geo instance at 0x7f1535838f38>	12	0.04	0.40498699	0.37221926	_i12_R2.0_b1.35
154	0.8036828693999982	98.36970874887902	0.031248128114397075	0.0013791059818881405	0.25	0.06541122578623036	0.0011782407348540221	0.15	0.0	4.950508982790295	1.1856439498553428	0.008494988273986825	2.9382636864617964	<geo_obj.Geo instance at 0x7f153536e170>	5	0.04	0.36007085	0.44707949	_i5_R0.25_b0.15
155	0.8200763487000023	215.57286121753677	0.03084383330541549	2.7887554784788797e-05	0.25	0.06536196742095314	0.0019812868342457975	0.002	0.0	5.054026826041281	1.1714799476200881	0.0001718674733376298	0.03921723454036971	<geo_obj.Geo instance at 0x7f14e805bf38>	1	0.04	0.00480215	1.03919397	_i1_R0.25_b0.002
156	12.566627304599944	50.878586650003555	8.378506418389128	0.005690115539322187	1.0	4.189194308781637	8.829999682086838e-09	0.7	0.0	4.835763637513993	1.2406785302266363	0.0021896132630777913	15.636613845015276	<geo_obj.Geo instance at 0x7f1585030a28>	12	0.04	0.41998651	0.34722006	_i12_R1.0_b0.7
157	50.266509183800146	50.87858662017699	134.05610268135874	0.03215819931307916	2.0	33.513554447184184	8.829999682086838e-09	1.0	0.0	4.835763636404541	1.2406785312462383	0.0030936990329249905	23.72431413902482	<geo_obj.Geo instance at 0x7f15121ac3f8>	12	0.04	0.29999037	0.54721363	_i12_R2.0_b1.0
158	7.068727860199967	50.87858665938653	2.6510117998938076	0.02422406412109395	0.75	1.7673163493580553	8.829999682086828e-09	0.02	0.0	4.835763637824415	1.2406785315224207	0.016571843018129622	0.4352531126776489	<geo_obj.Geo instance at 0x7f14fdbefb00>	12	0.04	0.01599949	1.02053174	_i12_R0.75_b0.02
159	7.233145884599964	98.36971116294048	2.531098376484238	0.009249786449604138	0.75	1.7661031114913461	0.001178240734854015	0.4	0.0	4.950508995333077	1.1856439358268709	0.006330737932601206	8.714259664817336	<geo_obj.Geo instance at 0x7f1564112ea8>	5	0.04	0.32006298	0.51375927	_i5_R0.75_b0.4
160	12.566627304599944	50.878586650003555	8.378506418389128	0.011989308292447166	1.0	4.189194308781637	8.829999682086838e-09	0.4	0.0	4.835763637513993	1.2406785302266363	0.004613605518350867	8.9352079114373	<geo_obj.Geo instance at 0x7f15b82a7f80>	12	0.04	0.23999229	0.64721041	_i12_R1.0_b0.4
161	52.48488631989996	215.57286268356538	126.33634101717469	0.0016948547827979076	2.0	33.46532731463079	0.0019812868342457975	0.04	0.0	5.054026826832838	1.1714799459773644	0.00016320587011729466	0.9507000141441435	<geo_obj.Geo instance at 0x7f153dc88128>	1	0.04	0.01200538	1.02718859	_i1_R2.0_b0.04
162	51.435704058599775	98.36971119106072	127.99233280291708	0.023718657636270988	2.0	33.49054788633787	0.0011782407348540221	0.01	0.0	4.950508994959102	1.1856439368889933	0.002282838936994837	0.23747307667878853	<geo_obj.Geo instance at 0x7f159878ce18>	5	0.04	0.00300059	1.04219657	_i5_R2.0_b0.01
163	3.2147314970999936	98.36971098140731	0.499970047024628	0.0007599916947337716	0.5	0.5232898096642215	0.0011782407348540221	0.06	0.0	4.950508991537333	1.1856439330077642	0.001170345243970528	1.2584831366158615	<geo_obj.Geo instance at 0x7f159878b3f8>	5	0.04	0.07201417	0.92717394	_i5_R0.5_b0.06
164	12.858926022399974	98.36971128548124	7.999520807875845	0.004318966534808552	1.0	4.186318488389134	0.0011782407348540221	0.3	0.0	4.950508995895457	1.1856439370486302	0.001662742490803336	6.7083039922084975	<geo_obj.Geo instance at 0x7f153a321638>	5	0.04	0.18003543	0.74713852	_i5_R1.0_b0.3
165	3.280305394899997	215.5728634660135	0.493501332922512	0.00010592842455513258	0.5	0.5228957392905709	0.0019812868342457975	0.01	0.0	5.054026826691843	1.1714799479353966	0.00016320587108846436	0.20994911631335228	<geo_obj.Geo instance at 0x7f15d906e8c0>	1	0.04	0.01200538	1.02718859	_i1_R0.5_b0.01
166	52.48488631989996	215.57286268356538	126.33634101717469	0.003119988441376379	2.0	33.46532731463079	0.0019812868342457975	0.15	0.0	5.054026826832838	1.1714799459773644	0.00030043897182160554	3.565125053040538	<geo_obj.Geo instance at 0x7f15d8de1710>	1	0.04	0.04502016	0.97216395	_i1_R2.0_b0.15
167	52.48488631989996	215.57286268356538	126.33634101717469	0.0018741452746089417	2.0	33.46532731463079	0.0019812868342457975	0.005	0.0	5.054026826832838	1.1714799459773644	0.00018047062991664002	0.11883750176801794	<geo_obj.Geo instance at 0x7f15d89daa70>	1	0.04	0.00150067	1.04469643	_i1_R2.0_b0.005
168	3.141656823699989	50.878586596750274	0.5236566494580142	0.006358712445924771	0.5	0.5236492881894261	8.829999682086838e-09	0.1	0.0	4.835763636256422	1.2406785275092678	0.00978758411404088	2.0951725416693523	<geo_obj.Geo instance at 0x7f15d8dbab90>	12	0.04	0.11999615	0.84720398	_i12_R0.5_b0.1
169	0.7854142032999979	50.878586425380966	0.03272854015590382	0.0013521115721937369	0.25	0.06545616080489232	8.829999682086838e-09	0.27	0.0	4.835763630870037	1.2406785165400611	0.008324896517303658	5.282666384102491	<geo_obj.Geo instance at 0x7f15379d8290>	12	0.04	0.64797919	-0.03276772	_i12_R0.25_b0.27
170	7.068727860199967	50.87858665938653	2.6510117998938076	0.011324052996367703	0.75	1.7673163493580553	8.829999682086828e-09	0.2	0.0	4.835763637824415	1.2406785315224207	0.007746859802165651	4.352531126776489	<geo_obj.Geo instance at 0x7f150eb74200>	12	0.04	0.15999486	0.78053946	_i12_R0.75_b0.2
171	51.435704058599775	98.36971119106072	127.99233280291708	0.01104939864364358	2.0	33.49054788633787	0.0011782407348540221	0.3	0.0	4.950508994959102	1.1856439368889933	0.001063466484524593	7.124192300363656	<geo_obj.Geo instance at 0x7f14e6661cb0>	5	0.04	0.09001771	0.89716804	_i5_R2.0_b0.3
